pathway_id	description	pval	cancer_group	gene_parsed_by
path:hsa00910	Nitrogen metabolism - Homo sapiens (human)	0.3934647704849301	EPN	FOLH1
path:hsa00920	Sulfur metabolism - Homo sapiens (human)	0.9203881254490578	EPN	FOLH1
path:hsa00970	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	0.012372366628928357	EPN	FOLH1
path:hsa00980	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)	3.7686173332798415e-4	EPN	FOLH1
path:hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)	3.735090685619969e-4	EPN	FOLH1
path:hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)	0.4373627013099045	EPN	FOLH1
path:hsa01040	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)	0.8739507702715887	EPN	FOLH1
path:hsa01100	Metabolic pathways - Homo sapiens (human)	0.33050161134129286	EPN	FOLH1
path:hsa01200	Carbon metabolism - Homo sapiens (human)	0.507993349644617	EPN	FOLH1
path:hsa01210	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	0.019883376367388062	EPN	FOLH1
path:hsa01212	Fatty acid metabolism - Homo sapiens (human)	0.7761285005512708	EPN	FOLH1
path:hsa01230	Biosynthesis of amino acids - Homo sapiens (human)	0.5423568124647984	EPN	FOLH1
path:hsa01240	Biosynthesis of cofactors - Homo sapiens (human)	0.013110852752113896	EPN	FOLH1
path:hsa01250	Biosynthesis of nucleotide sugars - Homo sapiens (human)	2.359023246069938e-4	EPN	FOLH1
path:hsa01521	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)	0.0019806474791550367	EPN	FOLH1
path:hsa01522	Endocrine resistance - Homo sapiens (human)	0.003518118171657317	EPN	FOLH1
path:hsa01523	Antifolate resistance - Homo sapiens (human)	0.057753835955235075	EPN	FOLH1
path:hsa01524	Platinum drug resistance - Homo sapiens (human)	5.663221909002412e-4	EPN	FOLH1
path:hsa02010	ABC transporters - Homo sapiens (human)	0.6152527889055275	EPN	FOLH1
path:hsa03008	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	1.5886047896654092e-4	EPN	FOLH1
path:hsa03010	Ribosome - Homo sapiens (human)	0.15996275730106005	EPN	FOLH1
path:hsa03013	Nucleocytoplasmic transport - Homo sapiens (human)	5.041104033701434e-4	EPN	FOLH1
path:hsa03015	mRNA surveillance pathway - Homo sapiens (human)	0.08088380024247792	EPN	FOLH1
path:hsa03018	RNA degradation - Homo sapiens (human)	0.014455990976880233	EPN	FOLH1
path:hsa03020	RNA polymerase - Homo sapiens (human)	0.22995441438039044	EPN	FOLH1
path:hsa03022	Basal transcription factors - Homo sapiens (human)	0.04876355345265644	EPN	FOLH1
path:hsa03030	DNA replication - Homo sapiens (human)	1.7002801493666106e-6	EPN	FOLH1
path:hsa03040	Spliceosome - Homo sapiens (human)	0.004957523697585158	EPN	FOLH1
path:hsa03050	Proteasome - Homo sapiens (human)	1.1153756812700644e-4	EPN	FOLH1
path:hsa03060	Protein export - Homo sapiens (human)	0.003616982328514764	EPN	FOLH1
path:hsa03320	PPAR signaling pathway - Homo sapiens (human)	8.754999872145371e-4	EPN	FOLH1
path:hsa03410	Base excision repair - Homo sapiens (human)	0.0021006934088081165	EPN	FOLH1
path:hsa03420	Nucleotide excision repair - Homo sapiens (human)	1.4790405321177746e-4	EPN	FOLH1
path:hsa03430	Mismatch repair - Homo sapiens (human)	1.9439215997274183e-5	EPN	FOLH1
path:hsa03440	Homologous recombination - Homo sapiens (human)	1.9153071621167707e-6	EPN	FOLH1
path:hsa03450	Non-homologous end-joining - Homo sapiens (human)	6.73951792549992e-6	EPN	FOLH1
path:hsa03460	Fanconi anemia pathway - Homo sapiens (human)	4.959982177781849e-5	EPN	FOLH1
path:hsa04010	MAPK signaling pathway - Homo sapiens (human)	0.08685095742279211	EPN	FOLH1
path:hsa04012	ErbB signaling pathway - Homo sapiens (human)	0.0473686270639661	EPN	FOLH1
path:hsa04014	Ras signaling pathway - Homo sapiens (human)	0.1534672952784364	EPN	FOLH1
path:hsa04015	Rap1 signaling pathway - Homo sapiens (human)	0.02179810415696902	EPN	FOLH1
path:hsa04020	Calcium signaling pathway - Homo sapiens (human)	0.016658253330146748	EPN	FOLH1
path:hsa04022	cGMP-PKG signaling pathway - Homo sapiens (human)	0.137860885691329	EPN	FOLH1
path:hsa04024	cAMP signaling pathway - Homo sapiens (human)	0.09742885480334648	EPN	FOLH1
path:hsa04060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	0.49076844553000887	EPN	FOLH1
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	0.5678329102107942	EPN	FOLH1
path:hsa04062	Chemokine signaling pathway - Homo sapiens (human)	0.5158841427317655	EPN	FOLH1
path:hsa04064	NF-kappa B signaling pathway - Homo sapiens (human)	0.29126209526122576	EPN	FOLH1
path:hsa04066	HIF-1 signaling pathway - Homo sapiens (human)	4.825957888144746e-6	EPN	FOLH1
path:hsa04068	FoxO signaling pathway - Homo sapiens (human)	0.006541897178981449	EPN	FOLH1
path:hsa04070	Phosphatidylinositol signaling system - Homo sapiens (human)	0.530960848665444	EPN	FOLH1
path:hsa04071	Sphingolipid signaling pathway - Homo sapiens (human)	0.2785495766623754	EPN	FOLH1
path:hsa04072	Phospholipase D signaling pathway - Homo sapiens (human)	0.8783605249907297	EPN	FOLH1
path:hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)	0.14514133553389658	EPN	FOLH1
path:hsa04110	Cell cycle - Homo sapiens (human)	8.34379173309107e-7	EPN	FOLH1
path:hsa04114	Oocyte meiosis - Homo sapiens (human)	0.0013009922894747688	EPN	FOLH1
path:hsa04115	p53 signaling pathway - Homo sapiens (human)	9.20864080034105e-5	EPN	FOLH1
path:hsa04120	Ubiquitin mediated proteolysis - Homo sapiens (human)	1.6578643925298144e-4	EPN	FOLH1
path:hsa04122	Sulfur relay system - Homo sapiens (human)	0.11155823040630954	EPN	FOLH1
path:hsa04130	SNARE interactions in vesicular transport - Homo sapiens (human)	0.9773694275586007	EPN	FOLH1
path:hsa04136	Autophagy - other - Homo sapiens (human)	0.5697442963759188	EPN	FOLH1
path:hsa04137	Mitophagy - animal - Homo sapiens (human)	0.3319804392275256	EPN	FOLH1
path:hsa04140	Autophagy - animal - Homo sapiens (human)	0.12469194947936592	EPN	FOLH1
path:hsa04141	Protein processing in endoplasmic reticulum - Homo sapiens (human)	6.923093245593637e-4	EPN	FOLH1
path:hsa04142	Lysosome - Homo sapiens (human)	0.13799097540894883	EPN	FOLH1
path:hsa04144	Endocytosis - Homo sapiens (human)	0.004602163097523123	EPN	FOLH1
path:hsa04145	Phagosome - Homo sapiens (human)	0.36271234802354857	EPN	FOLH1
path:hsa04146	Peroxisome - Homo sapiens (human)	0.13232380519542317	EPN	FOLH1
path:hsa04150	mTOR signaling pathway - Homo sapiens (human)	0.012612303075493365	EPN	FOLH1
path:hsa04151	PI3K-Akt signaling pathway - Homo sapiens (human)	0.026804005416824546	EPN	FOLH1
path:hsa04152	AMPK signaling pathway - Homo sapiens (human)	0.6425791813264373	EPN	FOLH1
path:hsa04210	Apoptosis - Homo sapiens (human)	0.025348433161144535	EPN	FOLH1
path:hsa04211	Longevity regulating pathway - Homo sapiens (human)	0.10905171252774237	EPN	FOLH1
path:hsa04213	Longevity regulating pathway - multiple species - Homo sapiens (human)	0.30639888675971383	EPN	FOLH1
path:hsa04215	Apoptosis - multiple species - Homo sapiens (human)	4.386814257303065e-6	EPN	FOLH1
path:hsa04216	Ferroptosis - Homo sapiens (human)	0.3582425803014385	EPN	FOLH1
path:hsa04217	Necroptosis - Homo sapiens (human)	0.13872295781773453	EPN	FOLH1
path:hsa04218	Cellular senescence - Homo sapiens (human)	4.6387125133347414e-7	EPN	FOLH1
path:hsa04260	Cardiac muscle contraction - Homo sapiens (human)	0.021900495843922896	EPN	FOLH1
path:hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)	0.06689155982985248	EPN	FOLH1
path:hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)	0.06083264339380706	EPN	FOLH1
path:hsa04310	Wnt signaling pathway - Homo sapiens (human)	0.07707531382684704	EPN	FOLH1
path:hsa04330	Notch signaling pathway - Homo sapiens (human)	0.978677205077676	EPN	FOLH1
path:hsa04340	Hedgehog signaling pathway - Homo sapiens (human)	0.6733539324086963	EPN	FOLH1
path:hsa04350	TGF-beta signaling pathway - Homo sapiens (human)	0.6639975517455724	EPN	FOLH1
path:hsa04360	Axon guidance - Homo sapiens (human)	0.017224754515699582	EPN	FOLH1
path:hsa04370	VEGF signaling pathway - Homo sapiens (human)	0.07485351675205726	EPN	FOLH1
path:hsa04371	Apelin signaling pathway - Homo sapiens (human)	0.9585004876659537	EPN	FOLH1
path:hsa04380	Osteoclast differentiation - Homo sapiens (human)	0.9161920473767985	EPN	FOLH1
path:hsa04390	Hippo signaling pathway - Homo sapiens (human)	0.9855845718427549	EPN	FOLH1
path:hsa04392	Hippo signaling pathway - multiple species - Homo sapiens (human)	0.7580610877045186	EPN	FOLH1
path:hsa04510	Focal adhesion - Homo sapiens (human)	0.05459667041326845	EPN	FOLH1
path:hsa04512	ECM-receptor interaction - Homo sapiens (human)	0.9663061812587308	EPN	FOLH1
path:hsa04514	Cell adhesion molecules - Homo sapiens (human)	0.40722199967370953	EPN	FOLH1
path:hsa04520	Adherens junction - Homo sapiens (human)	0.15264910706897902	EPN	FOLH1
path:hsa04530	Tight junction - Homo sapiens (human)	0.1781216603222162	EPN	FOLH1
path:hsa04540	Gap junction - Homo sapiens (human)	0.9233114799902138	EPN	FOLH1
path:hsa04550	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	0.48267618004415647	EPN	FOLH1
path:hsa04610	Complement and coagulation cascades - Homo sapiens (human)	0.3783053763036057	EPN	FOLH1
path:hsa04611	Platelet activation - Homo sapiens (human)	0.9682727057758742	EPN	FOLH1
path:hsa04612	Antigen processing and presentation - Homo sapiens (human)	0.15785936768369851	EPN	FOLH1
path:hsa04613	Neutrophil extracellular trap formation - Homo sapiens (human)	0.7547178418860654	EPN	FOLH1
path:hsa04614	Renin-angiotensin system - Homo sapiens (human)	0.15488838395689708	EPN	FOLH1
path:hsa04620	Toll-like receptor signaling pathway - Homo sapiens (human)	0.4428915686219739	EPN	FOLH1
path:hsa04621	NOD-like receptor signaling pathway - Homo sapiens (human)	0.19440710611403753	EPN	FOLH1
path:hsa04622	RIG-I-like receptor signaling pathway - Homo sapiens (human)	0.04976424068675581	EPN	FOLH1
path:hsa04623	Cytosolic DNA-sensing pathway - Homo sapiens (human)	0.3460641343615578	EPN	FOLH1
path:hsa04625	C-type lectin receptor signaling pathway - Homo sapiens (human)	0.22585906614554502	EPN	FOLH1
path:hsa04630	JAK-STAT signaling pathway - Homo sapiens (human)	0.5424050209201775	EPN	FOLH1
path:hsa04640	Hematopoietic cell lineage - Homo sapiens (human)	0.6911589308929205	EPN	FOLH1
path:hsa04650	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	0.10358458985353408	EPN	FOLH1
path:hsa04657	IL-17 signaling pathway - Homo sapiens (human)	0.2689700461057071	EPN	FOLH1
path:hsa04658	Th1 and Th2 cell differentiation - Homo sapiens (human)	0.21777434886262384	EPN	FOLH1
path:hsa04659	Th17 cell differentiation - Homo sapiens (human)	0.44655394821760475	EPN	FOLH1
path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)	0.0032545101994495905	EPN	FOLH1
path:hsa04662	B cell receptor signaling pathway - Homo sapiens (human)	0.3325233073704066	EPN	FOLH1
path:hsa04664	Fc epsilon RI signaling pathway - Homo sapiens (human)	0.37717741436833574	EPN	FOLH1
path:hsa04666	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	0.24910939440589547	EPN	FOLH1
path:hsa04668	TNF signaling pathway - Homo sapiens (human)	0.02101313479523064	EPN	FOLH1
path:hsa04670	Leukocyte transendothelial migration - Homo sapiens (human)	0.28148419893310456	EPN	FOLH1
path:hsa04672	Intestinal immune network for IgA production - Homo sapiens (human)	0.8592971360906305	EPN	FOLH1
path:hsa04710	Circadian rhythm - Homo sapiens (human)	0.23317837675663425	EPN	FOLH1
path:hsa04713	Circadian entrainment - Homo sapiens (human)	0.013063835364468927	EPN	FOLH1
path:hsa04714	Thermogenesis - Homo sapiens (human)	0.8390869213402459	EPN	FOLH1
path:hsa04720	Long-term potentiation - Homo sapiens (human)	0.9821936058864404	EPN	FOLH1
path:hsa04721	Synaptic vesicle cycle - Homo sapiens (human)	0.2709540717569806	EPN	FOLH1
path:hsa04722	Neurotrophin signaling pathway - Homo sapiens (human)	0.05166370266472347	EPN	FOLH1
path:hsa04723	Retrograde endocannabinoid signaling - Homo sapiens (human)	0.024613589260839785	EPN	FOLH1
path:hsa04724	Glutamatergic synapse - Homo sapiens (human)	0.05533244261283245	EPN	FOLH1
path:hsa04725	Cholinergic synapse - Homo sapiens (human)	0.42383246276000364	EPN	FOLH1
path:hsa04726	Serotonergic synapse - Homo sapiens (human)	0.030499543746943077	EPN	FOLH1
path:hsa04727	GABAergic synapse - Homo sapiens (human)	0.4084908189370068	EPN	FOLH1
path:hsa04728	Dopaminergic synapse - Homo sapiens (human)	0.24847044457275475	EPN	FOLH1
path:hsa04730	Long-term depression - Homo sapiens (human)	0.30674046570122243	EPN	FOLH1
path:hsa04740	Olfactory transduction - Homo sapiens (human)	7.226536612484098e-4	EPN	FOLH1
path:hsa04742	Taste transduction - Homo sapiens (human)	0.9566280486647291	EPN	FOLH1
path:hsa04744	Phototransduction - Homo sapiens (human)	6.685055788597083e-4	EPN	FOLH1
path:hsa04750	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)	0.06007406920424228	EPN	FOLH1
path:hsa04810	Regulation of actin cytoskeleton - Homo sapiens (human)	0.09130670589975896	EPN	FOLH1
path:hsa04910	Insulin signaling pathway - Homo sapiens (human)	0.2968517217030785	EPN	FOLH1
path:hsa04911	Insulin secretion - Homo sapiens (human)	0.009822722243220873	EPN	FOLH1
path:hsa04912	GnRH signaling pathway - Homo sapiens (human)	0.682615996672756	EPN	FOLH1
path:hsa04913	Ovarian steroidogenesis - Homo sapiens (human)	1.4355892252627673e-4	EPN	FOLH1
path:hsa04914	Progesterone-mediated oocyte maturation - Homo sapiens (human)	4.423115253947079e-4	EPN	FOLH1
path:hsa04915	Estrogen signaling pathway - Homo sapiens (human)	0.32687516193117794	EPN	FOLH1
path:hsa04916	Melanogenesis - Homo sapiens (human)	0.09757546324162833	EPN	FOLH1
path:hsa04917	Prolactin signaling pathway - Homo sapiens (human)	8.849868404787793e-4	EPN	FOLH1
path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)	0.21748596578241086	EPN	FOLH1
path:hsa04919	Thyroid hormone signaling pathway - Homo sapiens (human)	0.8861010741143549	EPN	FOLH1
path:hsa04920	Adipocytokine signaling pathway - Homo sapiens (human)	0.18795339360900004	EPN	FOLH1
path:hsa04921	Oxytocin signaling pathway - Homo sapiens (human)	0.38757261472268945	EPN	FOLH1
path:hsa04922	Glucagon signaling pathway - Homo sapiens (human)	0.7243934114683166	EPN	FOLH1
path:hsa04923	Regulation of lipolysis in adipocytes - Homo sapiens (human)	0.2707982008323165	EPN	FOLH1
path:hsa04924	Renin secretion - Homo sapiens (human)	0.0727935390987965	EPN	FOLH1
path:hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)	0.006238964862669492	EPN	FOLH1
path:hsa04926	Relaxin signaling pathway - Homo sapiens (human)	0.04203683242442855	EPN	FOLH1
path:hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)	0.00946965098451695	EPN	FOLH1
path:hsa04928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)	0.349929150223529	EPN	FOLH1
path:hsa04929	GnRH secretion - Homo sapiens (human)	0.32329940653250233	EPN	FOLH1
path:hsa04930	Type II diabetes mellitus - Homo sapiens (human)	0.009830904322284712	EPN	FOLH1
path:hsa04931	Insulin resistance - Homo sapiens (human)	0.2678507105687266	EPN	FOLH1
path:hsa04932	Non-alcoholic fatty liver disease - Homo sapiens (human)	0.6429806637830654	EPN	FOLH1
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)	0.0212524899022827	EPN	FOLH1
path:hsa04934	Cushing syndrome - Homo sapiens (human)	0.6971406112316471	EPN	FOLH1
path:hsa04935	Growth hormone synthesis, secretion and action - Homo sapiens (human)	0.29625499374475023	EPN	FOLH1
path:hsa04936	Alcoholic liver disease - Homo sapiens (human)	0.8893572116353234	EPN	FOLH1
path:hsa04940	Type I diabetes mellitus - Homo sapiens (human)	0.7453155603905905	EPN	FOLH1
path:hsa04950	Maturity onset diabetes of the young - Homo sapiens (human)	0.06610700151757605	EPN	FOLH1
path:hsa04960	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)	0.046710372693457514	EPN	FOLH1
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)	0.10522420252105309	EPN	FOLH1
path:hsa04962	Vasopressin-regulated water reabsorption - Homo sapiens (human)	0.45576666052372694	EPN	FOLH1
path:hsa04964	Proximal tubule bicarbonate reclamation - Homo sapiens (human)	0.03281831712080867	EPN	FOLH1
path:hsa04966	Collecting duct acid secretion - Homo sapiens (human)	0.9276187970863222	EPN	FOLH1
path:hsa04970	Salivary secretion - Homo sapiens (human)	1.2235155296414495e-5	EPN	FOLH1
path:hsa04971	Gastric acid secretion - Homo sapiens (human)	0.008384171302578899	EPN	FOLH1
path:hsa04972	Pancreatic secretion - Homo sapiens (human)	0.0012378519973626082	EPN	FOLH1
path:hsa04973	Carbohydrate digestion and absorption - Homo sapiens (human)	0.005570234572452873	EPN	FOLH1
path:hsa04974	Protein digestion and absorption - Homo sapiens (human)	0.2683989664095451	EPN	FOLH1
path:hsa04975	Fat digestion and absorption - Homo sapiens (human)	1.394068705751188e-4	EPN	FOLH1
path:hsa04976	Bile secretion - Homo sapiens (human)	2.1402385433749417e-5	EPN	FOLH1
path:hsa04977	Vitamin digestion and absorption - Homo sapiens (human)	0.01133821655228746	EPN	FOLH1
path:hsa04978	Mineral absorption - Homo sapiens (human)	0.0059272230652595	EPN	FOLH1
path:hsa04979	Cholesterol metabolism - Homo sapiens (human)	0.12946662751803986	EPN	FOLH1
path:hsa05010	Alzheimer disease - Homo sapiens (human)	0.39985898053308033	EPN	FOLH1
path:hsa05012	Parkinson disease - Homo sapiens (human)	0.6981797066359334	EPN	FOLH1
path:hsa05014	Amyotrophic lateral sclerosis - Homo sapiens (human)	0.4006132123225097	EPN	FOLH1
path:hsa05016	Huntington disease - Homo sapiens (human)	0.8814599911098073	EPN	FOLH1
path:hsa05017	Spinocerebellar ataxia - Homo sapiens (human)	0.11432777028012467	EPN	FOLH1
path:hsa05020	Prion disease - Homo sapiens (human)	0.8254797444760367	EPN	FOLH1
path:hsa05022	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)	0.8126910025971752	EPN	FOLH1
path:hsa05030	Cocaine addiction - Homo sapiens (human)	0.47736898121038174	EPN	FOLH1
path:hsa05031	Amphetamine addiction - Homo sapiens (human)	0.03468513673539064	EPN	FOLH1
path:hsa05032	Morphine addiction - Homo sapiens (human)	0.20794928432449208	EPN	FOLH1
path:hsa05033	Nicotine addiction - Homo sapiens (human)	0.35128342283464864	EPN	FOLH1
path:hsa05034	Alcoholism - Homo sapiens (human)	0.13689557052121631	EPN	FOLH1
path:hsa05100	Bacterial invasion of epithelial cells - Homo sapiens (human)	0.008586416107113692	EPN	FOLH1
path:hsa05110	Vibrio cholerae infection - Homo sapiens (human)	0.0027713711328100107	EPN	FOLH1
path:hsa05120	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)	0.004331611220462625	EPN	FOLH1
path:hsa05130	Pathogenic Escherichia coli infection - Homo sapiens (human)	0.08591028223764294	EPN	FOLH1
